id,name,price,description,url,imageurl
25502655M,Sleeveless Scoop Neck Shell,34.99,This best selling shell is a soft classic style. Pair it with the matching cardigan for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/sleeveless-scoop-neck-shell/25502655M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw4253dba2/images/large/PG.10214615.JJJA4XX.PZ.jpg
25502692M,3/4 Sleeve Solid Drape Neck Sweater,46.99,"This drape neck top is a fresh take on formal,and an elevated spin on everyday.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-solid-drape-neck-sweater/25502692M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwf9045eb4/images/large/PG.10214743.JJAY2XX.PZ.jpg
25502718M,3/4 Sleeve Novelty Pointelle Cowl Neck,64.99,"Our favorite pointelle sweater is cozy,classic,and casually chic.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/3/4-sleeve-novelty-pointelle-cowl-neck/25502718M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw87ee1864/images/large/PG.10214759.JJQ07XX.PZ.jpg
25502848M,Long Sleeve Seamed Button Front Shirt,46.99,"Classically designed,this crisp cotton shirt is perfect to pair with a great Commerce Cloud Store skirt or pant",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-seamed-button-front-shirt/25502848M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw542d6a2b/images/large/PG.10204213.JJ5AAXX.PZ.jpg
25502881M,Organza Burnout Blouse,58.99,Wow! This Organza blouse is one of our newest looks. It is flirty yet basic. Pair it with a Commerce Cloud Store pant or skirt for a dazzling look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/organza-burnout-blouse/25502881M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw6cb53eca/images/large/PG.10214827.JJ3WCXX.PZ.jpg
25502992M,Ruffle Front Cardigan,89.99,Meet your new wardrobe favorite - a ruffle front cardigan that works perfectly with any Commerce Cloud Store bottom!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-front-cardigan/25502992M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw8c545a43/images/large/PG.10218041.JJ3WWXX.PZ.jpg
25503032M,Zig-Zag Patterned Cardigan,82.99,Wear this cardigan with the matching solid or patterned shell. Pick up both choices to expand your wardrobe in one easy step.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/zig-zag-patterned-cardigan/25503032M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw3190bbd8/images/large/PG.10218101.JJ3KVXX.PZ.jpg
25503045M,Dot Pattern Cardigan,96.99,We took this classic cardigan and updated it with your favorite dot pattern.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/dot-pattern-cardigan/25503045M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1837e1fe/images/large/PG.10218145.JJ3KVXX.PZ.jpg
25503055M,Dot Pattern Shell,50.99,Our favorite dot pattern shell has been updated with a trim that will look great under a blazer.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/dot-pattern-shell/25503055M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw52f7f907/images/large/PG.10218157.JJ3KVXX.PZ.jpg
25503070M,Ribbed Pleated Skirt,68.99,One of our all time best selling skirts is now update with narrow pleat and elastic waist. You will love the comfort and the style!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ribbed-pleated-skirt/25503070M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwde79b677/images/large/PG.10218193.JJ0NLE5.PZ.jpg
25503098M,Long Sleeve Texture Stitch Cardigan,96.99,"Classically designed, this textured cardigan is perfect to pair with a great Commerce Cloud Store bottom!",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-texture-stitch-cardigan/25503098M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwcb58e06d/images/large/PG.10219341.JJ3WCXX.PZ.jpg
25503110M,Long Sleeve Covered Placket Blouse,64.99,This is an incredibly feminine floral blouse. It's one of our favorite styles of the season.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-covered-placket-blouse/25503110M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwc2462976/images/large/PG.10202856.JJJA4XX.PZ.jpg
25503585M,Cowl Drape Sarong Dress,118.0,Look polished in this terrific tonal dress. It is perfect for desk to dinner! Look polished in this terrific tonal dress. It is perfect for desk to dinner!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/cowl-drape-sarong-dress/25503585M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw537d732f/images/large/PG.10208459.JJ169XX.PZ.jpg
25503603M,Ruffle Front Wrap A-Line Dress,168.0,An object of our obsession! We love this ruffled taffeta dress. An object of our obsession! We love this ruffled taffeta dress.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffle-front-wrap-a-line-dress/25503603M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe02e8068/images/large/PG.10221148.JJ975XX.PZ.jpg
25517766M,Cowl Neck Sweater,69.0,A cowl neck sweater with 3/4 in sleeves looks new again. Add a great Commerce Cloud Store bottom for a perfect look. A cowl neck sweater with 3/4 in sleeves looks new again. Add a great Commerce Cloud Store bottom for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/cowl-neck-sweater/25517766M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwbc1c6df8/images/large/PG.10219385.JJ169XX.PZ.jpg
25517787M,Long Sleeve Raglan Button Out Turtle Neck,38.99,Cozy up to the fire in this Nordic inspired button collar turtleneck.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-raglan-button-out-turtle-neck/25517787M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1957e6e2/images/large/PG.10216917.JJ3UEA3.PZ.jpg
25517823M,Long Sleeve Crew Neck,14.99,"Wear this long sleeve crew neck top alone, or pair it with a jacket for a classic look.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-crew-neck/25517823M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw4df545b2/images/large/PG.10219685.JJ169XX.PZ.jpg
25517896M,Long Sleeve Classic Button Front Shirt,34.99,We took this classic silhouette and updated this shirt with a modern pattern.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-classic-button-front-shirt/25517896M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwa025051e/images/large/PG.10216053.JJ0CZXX.PZ.jpg
25517934M,Long Sleeve Button Out Turtle Neck,29.99,A classic turtle neck looks new again. Add a great Commerce Cloud Store bottom for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-button-out-turtle-neck/25517934M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw0efb8404/images/large/PG.10218957.JJ169XX.PZ.jpg
25517958M,Roll Sleeve Shirt,40.99,A plaid top gets stylish with its longer length and dramatic ruffles.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/roll-sleeve-shirt/25517958M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw6a83fab3/images/large/PG.10219053.JJZ01XX.PZ.jpg
25517972M,Mock Neck Quilted Vest,46.99,We updated our popular quilted vest with a tonal finish. Pair this with a great Commerce Cloud Store pant and you are set to go! We updated our popular quilted vest with a tonal finish. Pair this with a great Commerce Cloud Store pant and you are set to go!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/mock-neck-quilted-vest/25517972M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw2f557b58/images/large/PG.10207016.JJ224XX.PZ.jpg
25518009M,Extend Tab Straight Leg Pant,43.99,"Classically designed, this bootleg jean is perfect to pair with a great Commerce Cloud Store top.",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/extend-tab-straight-leg-pant/25518009M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw9b55c19b/images/large/PG.10211049.JJ9LMXX.PZ.jpg
25518058M,Long Sleeve Ruffle Front Cardigan,34.99,We took this classic cardigan and updated it with a ruffle front.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-ruffle-front-cardigan/25518058M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw1bdf8486/images/large/PG.10217037.JJ169XX.PZ.jpg
25518101M,Long Sleeve Embellished Boat Neck Top,28.99,We took this classic boat neck and updated it with scroll embroidery.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-embellished-boat-neck-top/25518101M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw32ceaa85/images/large/PG.10217069.JJ5QZXX.PZ.jpg
25518123M,Long Sleeve Appliqued Crew Neck,25.99,We took this classic crew neck and updated it with jewels and embroidery.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-appliqued-crew-neck/25518123M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw07caf01a/images/large/PG.10217145.JJ169XX.PZ.jpg
25518174M,Button Front Crew Neck Cardigan,46.99,We took this classic cardigan and updated it with a modern scroll pattern.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/button-front-crew-neck-cardigan/25518174M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw825a4c99/images/large/PG.10217025.JJ1MCE6.PZ.jpg
25518210M,Wool Blend Turtle Neck Sweater,39.99,Meet a Commerce Cloud Store new wardrobe favorite - a turtleneck that works perfectly from desk to dinner!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/wool-blend-turtle-neck-sweater/25518210M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw3997200c/images/large/PG.10218961.JJ169XX.PZ.jpg
25518241M,Cotton Turtleneck Sweater,39.99,Meet a Commerce Cloud Store new wardrobe favorite - a turtleneck that works perfectly from desk to dinner!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/cotton-turtle-neck-sweater/25518241M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw36a6e9a8/images/large/PG.10218965.JJ169XX.PZ.jpg
25518300M,Long Sleeve Crew Neck Top,14.99,A classic striped crew looks new again. Add a great Commerce Cloud Store bottom for a perfect look. A classic striped crew looks new again. Add a great Commerce Cloud Store bottom for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-crew-neck-top/25518300M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwdb507f56/images/large/PG.10221096.JJ0YNXX.PZ.jpg
25518328M,Long Sleeve Crew Neck Top,14.99,A classic crew neck top looks new again. Add a great Commerce Cloud Store bottom for a perfect look. A classic crew neck top looks new again. Add a great Commerce Cloud Store bottom for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/long-sleeve-crew-neck-top/25518328M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe65e3ee2/images/large/PG.10221116.JJ0YNXX.PZ.jpg
25518344M,Pleated Bib Long Sleeve Shirt,47.99,This is a feminine take on a tuxedo classic. Pair it with a pair of Commerce Cloud Store slacks. This is a feminine take on a tuxedo classic. Pair it with a pair of Commerce Cloud Store slacks.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/pleated-bib-long-sleeve-shirt/25518344M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwcd5a637b/images/large/PG.10201818.JJ1ANXX.PZ.jpg
25518360M,Fitted Seamed Shirt,50.99,"Classically designed, this shirt is perfect to pair with a great Commerce Cloud Store skirt or pant",https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/fitted-seamed-shirt/25518360M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwe25accbf/images/large/PG.10201858.JJI15XX.PZ.jpg
25518397M,Bootleg Trouser,68.99,Our modern bootleg trouser gives you a perfect fit every time. Pair it with a New Commerce Cloud Store top and you are set to go! Our modern bootleg trouser gives you a perfect fit every time. Pair it with a New Commerce Cloud Store top and you are set to go!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/bootleg-trouser/25518397M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw09a8901b/images/large/PG.10204133.JJ0CZXX.PZ.jpg
25518447M,Quilted Jacket,110.99,A classic quilted car coat looks new again. Add a great Commerce Cloud Store top for a perfect look. A classic quilted car coat looks new again. Add a great Commerce Cloud Store top for a perfect look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/quilted-jacket/25518447M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dwdbd829a9/images/large/PG.10205921.JJ5FUXX.PZ.jpg
25518484M,Striped Shirt,40.99,We took this classic silhouette and updated this shirt with a mitered stripe for a slimming look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/striped-shirt/25518484M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dweb0db113/images/large/PG.10213135.JJ9VSA5.PZ.jpg
25518519M,Ruffled Blouse,47.99,We took this classic silhouette and updated this blouse with a ruffle for an elegant look.,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/ruffled-blouse/25518519M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw46515718/images/large/PG.10213171.JJ3ZSA6.PZ.jpg
25518637M,Button Down Shirt,69.0,An object of our obsession! We love this Shirt. Pair it with a slim pant for slimming look! An object of our obsession! We love this Shirt. Pair it with a slim pant for slimming look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/button-down-shirt/25518637M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw6d31be72/images/large/PG.10208669.JJI15XX.PZ.jpg
25518647M,Button Down Shirt,69.0,An object of our obsession! We love this shimmer shirt. Pair it with a slim pant for a great look! An object of our obsession! We love this shimmer shirt. Pair it with a slim pant for a great look!,https://zzsu-060.dx.commercecloud.salesforce.com/s/RefArch/button-down-shirt/25518647M.html?lang=en_US,https://zzsu-060.dx.commercecloud.salesforce.com/on/demandware.static/-/Sites-apparel-m-catalog/default/dw8d875f23/images/large/PG.10208673.JJ3VXXX.PZ.jpg
